Column1;Column2;Column3;Column4
czywiesz1213;kto w 1852 roku uratowa³ wroc³awski prêgierz przed zburzeniem?;86/26/b9/59/55/1f/c8/ab/25/71/47/6e/83/04/c5/96/wikiPr_281_gierz#we#Wroc_322_awiu/wikiPr_281_gierz#we#Wroc_322_awiu.xml;wikiPr_281_gierz#we#Wroc_322_awiu
czywiesz1214;jaki los spotka³ sprzymierzonego z Armi¹ Czerwon¹ machnowca Siemiona Karietnikowa?;bf/a4/48/a2/9c/3e/bd/c2/cf/18/41/73/6b/9e/24/2f/wikiSiemion#Karietnikow/wikiSiemion#Karietnikow.xml;wikiSiemion#Karietnikow
czywiesz1215;"kto wynalaz³ ""niewidzialne"" szk³o?";eb/1e/62/2c/d8/52/4a/bf/07/ae/d2/6d/01/d5/b4/51/wikiKatharine#Burr#Blodgett/wikiKatharine#Burr#Blodgett.xml;wikiKatharine#Burr#Blodgett
czywiesz1216;jakiego koloru oczy ma Piêkna Madonna z Gdañska?;26/09/54/8f/29/d8/db/da/30/e3/9a/91/a3/1d/2a/47/wikiPi_281_kna#Madonna#Gda_324_ska/wikiPi_281_kna#Madonna#Gda_324_ska.xml;wikiPi_281_kna#Madonna#Gda_324_ska
czywiesz1217;który z ³aciñskich patriarchów Jerozolimy jest patronem karmelitów?;08/44/96/3e/09/23/32/b6/5e/62/86/12/59/47/52/64/wikiAlbert#Avogadro/wikiAlbert#Avogadro.xml;wikiAlbert#Avogadro
czywiesz1218;jakie funkcje pe³ni¹ biblioteki prezydenckie w Stanach Zjednoczonych?;8e/ac/0e/a2/1a/ef/3b/dd/e7/11/bc/d5/dc/f6/31/96/wikiBiblioteki#prezydenckie#w#Stanach#Zjednoczonych/wikiBiblioteki#prezydenckie#w#Stanach#Zjednoczonych.xml;wikiBiblioteki#prezydenckie#w#Stanach#Zjednoczonych
czywiesz1219;w jaki sposób porozumiewali siê eremici mieszkaj¹cy w okolicy prze³êczy œwiêtego Justa?;2c/93/45/87/53/4e/de/78/a0/06/65/e5/aa/6e/d6/0d/wikiPrze_322__281_cz#_347_wi_281_tego#Justa/wikiPrze_322__281_cz#_347_wi_281_tego#Justa.xml;wikiPrze_322__281_cz#_347_wi_281_tego#Justa
czywiesz1220;który spoœród inkwizytorów Tuluzy sam zosta³ spalony jako heretyk?;3a/c8/08/b6/dc/45/f4/f4/91/7a/f6/3d/48/a9/a5/82/wikiLouis#de#Rochette/wikiLouis#de#Rochette.xml;wikiLouis#de#Rochette
czywiesz1221;jakie by³y losy relikwii œwiêtego Chada?;7b/0d/95/e4/b0/ce/d4/a7/2b/e2/82/ff/9d/78/5e/22/wikiChad/wikiChad.xml;wikiChad
czywiesz1222;w jaki sposób œwiêty Cynibal przys³u¿y³ siê klasztorowi w Lastingham?;50/10/e9/21/82/79/72/2f/c9/e8/5f/43/37/b5/22/c7/wikiCynibal/wikiCynibal.xml;wikiCynibal
czywiesz1223;w jakich okolicznoœciach Józef Maria Gros zosta³ mêczennikiem?;26/ff/a4/b5/b9/7d/9e/c9/1b/e2/c8/f7/6e/a5/e3/9c/wikiJ_243_zef#Maria#Gros/wikiJ_243_zef#Maria#Gros.xml;wikiJ_243_zef#Maria#Gros
czywiesz1224;kto wystara³ siê o darowanie ziemi pod budowê klasztoru w Lastingham?;eb/75/64/a7/95/13/e0/6e/15/42/e3/bf/33/5c/af/97/wikiCelin#_40_duchowny_41_/wikiCelin#_40_duchowny_41_.xml;wikiCelin#_40_duchowny_41_
czywiesz1225;w jakim stylu zosta³a wykonana Piet? w koœciele Mariackim w Gdañsku?;e1/aa/af/f9/35/aa/41/8a/c7/44/2b/1b/2e/73/34/51/wikiPiet_224_#w#ko_347_ciele#Mariackim#w#Gda_324_sku/wikiPiet_224_#w#ko_347_ciele#Mariackim#w#Gda_324_sku.xml;wikiPiet_224_#w#ko_347_ciele#Mariackim#w#Gda_324_sku
czywiesz1226;kim s¹ parowie do¿ywotni?;b8/72/f6/c1/3a/e1/21/42/9e/f4/0e/d1/23/7d/2f/72/wikiParowie#do_380_ywotni/wikiParowie#do_380_ywotni.xml;wikiParowie#do_380_ywotni
czywiesz1227;jak odró¿niæ zas³onaka œluzowatego od zas³onaka kleistego?;28/70/3b/64/f5/1e/88/ee/69/b8/fd/86/19/0c/a8/92/wikiZas_322_onak#_347_luzowaty/wikiZas_322_onak#_347_luzowaty.xml;wikiZas_322_onak#_347_luzowaty
czywiesz1228;kto jest autorem ¯ywota œwiêtego Stefana Dragutina?;55/90/80/3a/6b/35/44/aa/8c/08/34/46/7c/0c/db/67/wiki_379_ywot#_347_wi_281_tego#Stefana#Dragutina/wiki_379_ywot#_347_wi_281_tego#Stefana#Dragutina.xml;wiki_379_ywot#_347_wi_281_tego#Stefana#Dragutina
czywiesz1229;kto jest autorem utworu poetyckiego P³acz za ma³ym synkiem Uglješ¹?;93/8a/11/10/3e/92/09/f4/a7/ba/28/05/f1/b8/5e/74/wikiP_322_acz#za#ma_322_ym#synkiem#Uglje_353__261_/wikiP_322_acz#za#ma_322_ym#synkiem#Uglje_353__261_.xml;wikiP_322_acz#za#ma_322_ym#synkiem#Uglje_353__261_
czywiesz1230;gdzie udzielano œlubów pannom o widocznej ci¹¿y w Koœciele Wszystkich Œwiêtych w Kroœcienku nad Dunajcem?;7a/03/6e/33/aa/d2/38/bc/51/fa/d6/f7/38/62/23/bd/wikiKo_347_ci_243__322_#Wszystkich#_346_wi_281_tych#w#Kro_347_cienku#nad#Dunajcem/wikiKo_347_ci_243__322_#Wszystkich#_346_wi_281_tych#w#Kro_347_cienku#nad#Dunajcem.xml;wikiKo_347_ci_243__322_#Wszystkich#_346_wi_281_tych#w#Kro_347_cienku#nad#Dunajcem
czywiesz1231;jak¹ wspóln¹ nazwê otrzyma³y w³oskie podróbki hollywoodzkich westernów?;c9/7b/e8/8d/7f/81/65/b2/37/7f/cb/ad/52/3c/08/e1/wikiSpaghetti#western/wikiSpaghetti#western.xml;wikiSpaghetti#western
czywiesz1232;co stabilizuje wydmy Gurbantünggüt?;b7/c7/20/37/fb/bb/b3/cb/5f/d7/1d/69/e7/53/92/fd/wikiGurbant_252_ngg_252_t/wikiGurbant_252_ngg_252_t.xml;wikiGurbant_252_ngg_252_t
czywiesz1233;przed czym mia³a chroniæ Wierzbowa Palisada?;69/21/b6/16/6b/2c/ba/87/35/4e/79/12/9f/4b/4e/70/wikiWierzbowa#Palisada/wikiWierzbowa#Palisada.xml;wikiWierzbowa#Palisada
czywiesz1234;przewodnik po którym chiñskim mieœcie napisa³ œredniowieczny buddysta Yang Xuanzhi?;2a/3d/d0/ea/36/f7/61/ca/cb/5f/57/46/9f/19/81/ad/wikiYang#Xuanzhi/wikiYang#Xuanzhi.xml;wikiYang#Xuanzhi
czywiesz1235;dok¹d prowadzi droga duchów?;fc/ca/37/07/06/93/c7/04/48/f0/b2/5f/90/ea/f0/6b/wikiShendao/wikiShendao.xml;wikiShendao
czywiesz1236;jak¹ politykê wobec bokserów propagowa³ Yuxian?;f8/1f/74/d9/a3/86/86/2f/e9/d5/1f/50/10/60/3b/ed/wikiYuxian/wikiYuxian.xml;wikiYuxian
czywiesz1237;kto móg³ liczyæ na ¿elazn¹ miskê ry¿u?;64/ad/56/b7/c6/b2/55/44/14/ff/52/8c/73/31/51/81/wiki_379_elazna#miska#ry_380_u/wiki_379_elazna#miska#ry_380_u.xml;wiki_379_elazna#miska#ry_380_u
czywiesz1238;ile osób spoœród 1400 ofiar masakr wrzeœniowych zosta³o uznanych przez Koœció³ katolicki za mêczenników za wiarê?;93/f8/08/0b/1f/ec/bf/09/69/08/c2/49/1d/39/02/94/wikiM_281_czennicy#z#Pary_380_a/wikiM_281_czennicy#z#Pary_380_a.xml;wikiM_281_czennicy#z#Pary_380_a
czywiesz1239;dlaczego austriacka podró¿niczka Ida Pfeiffer nie mog³a zostaæ cz³onkiem londyñskiego Royal Geographical Society?;51/74/9e/35/d0/81/a6/f0/51/50/d5/fe/01/e3/6e/fd/wikiIda#Pfeiffer/wikiIda#Pfeiffer.xml;wikiIda#Pfeiffer
czywiesz1240;kim by³ œpiewak ³ódzkiego getta?;04/da/e8/df/d2/d4/29/53/a3/ed/36/e8/a2/b7/1d/14/wikiJankiel#Herszkowicz/wikiJankiel#Herszkowicz.xml;wikiJankiel#Herszkowicz
czywiesz1241;kto zniszczy³ bibliotekê w Cezarei?;9d/72/18/de/8a/ca/2f/a6/db/d1/89/67/ce/5b/d0/a8/wikiBiblioteka#w#Cezarei/wikiBiblioteka#w#Cezarei.xml;wikiBiblioteka#w#Cezarei
czywiesz1242;w którym polskim mieœcie znajduje siê najdok³adniejszy zegar na œwiecie?;6c/7f/d2/70/54/88/1c/0e/2a/83/ba/39/4a/15/b4/93/wikiZegar#pulsarowy/wikiZegar#pulsarowy.xml;wikiZegar#pulsarowy
czywiesz1243;dlaczego mleczaj ciemny nie nadaje siê do spo¿ycia?;17/69/6f/05/3d/6c/74/63/57/b9/2b/ba/bc/42/e4/de/wikiMleczaj#ciemny/wikiMleczaj#ciemny.xml;wikiMleczaj#ciemny
czywiesz1244;który pasza za¿¹da³ od Stanów Zjednoczonych haraczu w zamian za odst¹pienie od napadania na handlowe statki amerykañskie na Morzu Œródziemnym?;04/d0/e0/85/91/91/02/a9/9d/cc/83/e8/1d/7d/52/4a/wikiJusuf#Karamanli/wikiJusuf#Karamanli.xml;wikiJusuf#Karamanli
czywiesz1245;czyj cmentarz znajduje siê na stokach Jastrz¹bki w Beskidzie Wyspowym?;14/ee/6a/41/eb/8f/99/9d/95/18/ca/e6/77/ca/9f/1a/wikiJastrz_261_bka#_40_Beskid#Wyspowy_41_/wikiJastrz_261_bka#_40_Beskid#Wyspowy_41_.xml;wikiJastrz_261_bka#_40_Beskid#Wyspowy_41_
czywiesz1246;kiedy obchodzony jest Miêdzynarodowy Dzieñ bez Przemocy?;55/ac/ac/41/c6/0a/db/df/61/7d/c0/45/f6/86/22/42/wikiMi_281_dzynarodowy#Dzie_324_#bez#Przemocy/wikiMi_281_dzynarodowy#Dzie_324_#bez#Przemocy.xml;wikiMi_281_dzynarodowy#Dzie_324_#bez#Przemocy
czywiesz1247;ile grzbietów ma Czubakowska?;cd/6e/bd/17/f0/d8/97/74/f8/80/40/76/33/89/ef/92/wikiCzubakowska/wikiCzubakowska.xml;wikiCzubakowska
czywiesz1248;jakie zwierzê w ajmaku chubsugulskim podjada rolnikom plony?;03/e2/e8/4e/8b/8b/69/45/88/e5/26/2a/0c/ef/44/aa/wikiSuse_322_#d_322_ugoogoniasty/wikiSuse_322_#d_322_ugoogoniasty.xml;wikiSuse_322_#d_322_ugoogoniasty
czywiesz1249;gdzie w czasach œredniowiecznej monarchii etiopskiej mieszkali mêscy nastêpcy tronu?;d5/fe/2f/86/25/31/67/d5/1f/e6/b5/b1/14/b0/d4/0b/wikiAmba#Gyszien/wikiAmba#Gyszien.xml;wikiAmba#Gyszien
czywiesz1250;jak odleg³e miejsce w swoim pierwszym starcie na du¿ych zawodach zaj¹³ trzykrotny mistrz œwiata w biegach prze³ajowych Dejene Berhanu?;b3/2d/5b/d3/12/41/4b/df/c5/ee/83/c3/e5/51/49/9f/wikiDejene#Berhanu/wikiDejene#Berhanu.xml;wikiDejene#Berhanu
czywiesz1251;w jakich krajach wroœniak ró¿nobarwny jest uznawany za grzyb jadalny?;55/70/62/e4/66/87/96/9a/5f/f9/ed/b2/19/84/02/54/wikiWro_347_niak#r_243__380_nobarwny/wikiWro_347_niak#r_243__380_nobarwny.xml;wikiWro_347_niak#r_243__380_nobarwny
czywiesz1252;jaki rêkopis przywióz³ Tischendorf z Synaju do Petersburga wraz z Kodeksem Synajskim?;0a/f4/43/63/13/aa/f2/60/89/53/72/92/7d/95/9b/bb/wikiKodeks#Tischendorfa#II/wikiKodeks#Tischendorfa#II.xml;wikiKodeks#Tischendorfa#II
czywiesz1253;kto by³ pierwszym prezesem Klubu Wysokogórskiego?;92/58/ed/74/3b/e4/a1/21/65/b1/04/2b/d6/1a/90/ec/wikiKlub#Wysokog_243_rski/wikiKlub#Wysokog_243_rski.xml;wikiKlub#Wysokog_243_rski
czywiesz1254;jaki jest cel nabo¿eñstwa ekumenicznego?;21/ed/70/08/ac/f6/dc/c0/20/f9/ce/16/12/5a/21/93/wikiNabo_380_e_324_stwo#ekumeniczne/wikiNabo_380_e_324_stwo#ekumeniczne.xml;wikiNabo_380_e_324_stwo#ekumeniczne
czywiesz1255;co ³¹czy Œwiatowy Zwi¹zek Pocztowy z Zygmuntem II Augustem?;f3/b8/93/76/a1/a3/d5/76/22/70/b1/07/82/bb/85/04/wiki_346_wiatowy#Dzie_324_#Poczty/wiki_346_wiatowy#Dzie_324_#Poczty.xml;wiki_346_wiatowy#Dzie_324_#Poczty
czywiesz1256;na jakim pó³wyspie stan¹³ wileñski Pa³ac S³uszków?;5d/69/26/6f/d6/ae/bd/76/49/c8/e6/0c/a6/88/4c/ed/wikiPa_322_ac#S_322_uszk_243_w/wikiPa_322_ac#S_322_uszk_243_w.xml;wikiPa_322_ac#S_322_uszk_243_w
czywiesz1257;dlaczego gro¿ono œmierci¹ amerykañskiej socjolo¿ce Idzie Wells-Barnett?;d9/55/c9/e8/86/7a/39/f5/fb/c4/de/db/e1/6b/e4/c9/wikiIda#Wells_45_Barnett/wikiIda#Wells_45_Barnett.xml;wikiIda#Wells_45_Barnett
czywiesz1258;jak zakoñczy³a siê obrona Antonówki, oœrodka polskiej samoobrony na Wo³yniu?;9d/ae/d5/02/20/4a/55/b1/d6/8d/c0/d2/fe/cf/02/17/wikiObrona#Anton_243_wki/wikiObrona#Anton_243_wki.xml;wikiObrona#Anton_243_wki
czywiesz1259;jakim wydarzeniom w 1920 roku poœwiêcony by³ kalendarzyk ekspresjonistyczny?;1e/f2/02/a3/30/01/e6/2a/7a/e3/75/02/9c/a5/eb/b7/wikiKalendarzyk#ekspresjonistyczny/wikiKalendarzyk#ekspresjonistyczny.xml;wikiKalendarzyk#ekspresjonistyczny
czywiesz1260;w których obozach koncentracyjnych by³ wiêziony Teodor Hilary Drapiewski?;d6/d1/f1/0b/80/8a/17/ca/8b/ae/67/63/34/84/ed/38/wikiTeodor#Drapiewski/wikiTeodor#Drapiewski.xml;wikiTeodor#Drapiewski
czywiesz1261;kiedy najprawdopodobniej wymar³y w Polsce per³oródki rzeczne – przedstawiciele per³oródkowatych?;69/a9/ea/09/15/97/9f/bd/38/60/07/f2/07/75/54/05/wikiPer_322_or_243_dkowate/wikiPer_322_or_243_dkowate.xml;wikiPer_322_or_243_dkowate
czywiesz1262;co maj¹ ig³oskóre pod p³aszczem?;5f/58/46/85/0e/6a/bf/50/b4/8a/27/ad/2c/0c/95/ae/wikiIg_322_osk_243_re/wikiIg_322_osk_243_re.xml;wikiIg_322_osk_243_re
czywiesz1263;ilu kierowców ukoñczy³o Grand Prix Monako Formu³y 1 1996?;cb/37/0b/83/cc/2d/a0/11/2d/81/b5/e0/cd/65/6c/a7/wikiFormu_322_a#1#_45_#Grand#Prix#Monako#1996/wikiFormu_322_a#1#_45_#Grand#Prix#Monako#1996.xml;wikiFormu_322_a#1#_45_#Grand#Prix#Monako#1996
czywiesz1264;jakie geny odkry³ Randy Schekman?;f6/f7/76/94/63/da/bd/5a/d8/ea/d3/32/e3/79/b5/e5/wikiRandy#Schekman/wikiRandy#Schekman.xml;wikiRandy#Schekman
czywiesz1265;jakie œwiêto obchodzone jest tego samego dnia co Œwiêto Niepodleg³oœci?;55/21/c0/d0/5b/37/8e/3e/28/74/00/52/6c/38/03/8c/wikiDzie_324_#S_322_u_380_by#Cywilnej/wikiDzie_324_#S_322_u_380_by#Cywilnej.xml;wikiDzie_324_#S_322_u_380_by#Cywilnej
czywiesz1266;gdzie znajduje siê biblioteka prezydencka Billa Clintona?;2a/47/ef/13/a7/ae/da/85/17/0a/5c/17/f0/20/8b/e7/wikiWilliam#J_46_#Clinton#Presidential#Center#and#Park/wikiWilliam#J_46_#Clinton#Presidential#Center#and#Park.xml;wikiWilliam#J_46_#Clinton#Presidential#Center#and#Park
czywiesz1267;do czego w medycynie ludowej stosuje siê k³¹cza roœlin z rodzaju Beesia?;5f/7e/de/11/f9/bc/25/60/02/c2/a7/42/b6/b2/b7/69/wikiBeesia/wikiBeesia.xml;wikiBeesia
czywiesz1268;kto uczy³ malarstwa olimpijczyka Bronis³awa Czecha?;b0/6c/b1/26/ef/88/1a/db/a3/50/9d/20/a9/9c/0a/20/wikiZefiryn#_262_wikli_324_ski/wikiZefiryn#_262_wikli_324_ski.xml;wikiZefiryn#_262_wikli_324_ski
czywiesz1269;który obraz Jamesa McNeilla Whistlera jest interpretowany jako aluzja do Najœwiêtszej Marii Panny?;de/12/66/3b/2d/d0/d3/7b/23/6a/50/9d/24/08/cf/8d/wikiSymfonia#w#bieli#nr#1_58_#dziewczyna#w#bieli/wikiSymfonia#w#bieli#nr#1_58_#dziewczyna#w#bieli.xml;wikiSymfonia#w#bieli#nr#1_58_#dziewczyna#w#bieli
czywiesz1270;ile punktów dydaktycznych znajduje siê na szlakach pieszo-rowerowych gminy Malanów?;2c/29/4b/9c/29/4c/72/ee/9a/e7/78/b7/41/07/21/2a/wikiSzlaki#pieszo_45_rowerowe#gminy#Malan_243_w/wikiSzlaki#pieszo_45_rowerowe#gminy#Malan_243_w.xml;wikiSzlaki#pieszo_45_rowerowe#gminy#Malan_243_w
czywiesz1271;czyje prace kolekcjonowa³ Tadeusz Litawiñski?;8e/a9/9e/2e/b9/d2/1a/f3/e0/cb/a7/36/e3/2d/cc/b0/wikiTadeusz#Litawi_324_ski/wikiTadeusz#Litawi_324_ski.xml;wikiTadeusz#Litawi_324_ski
czywiesz1272;"który hiszpañski ruch kulturowy nazywany by³ ""subkultur¹ narkotyków""?";be/2f/d0/16/2d/54/92/e7/95/5a/f0/6b/75/b2/61/e7/wikiLa#movida#madrile_241_a/wikiLa#movida#madrile_241_a.xml;wikiLa#movida#madrile_241_a
czywiesz1273;kiedy zaginê³a Piêkna Madonna z Torunia?;a3/b2/b5/2e/1d/d4/71/85/d1/8d/9e/3b/cd/bb/36/33/wikiPi_281_kna#Madonna#z#Torunia/wikiPi_281_kna#Madonna#z#Torunia.xml;wikiPi_281_kna#Madonna#z#Torunia
czywiesz1274;kto uwa¿a³, ¿e cudownoœæ jest przyrodzonym stanem Ameryki £aciñskiej?;1b/c2/61/88/34/f2/53/25/85/1c/0f/5e/29/49/bf/05/wikiLo#real#maravilloso#americano/wikiLo#real#maravilloso#americano.xml;wikiLo#real#maravilloso#americano
czywiesz1275;dlaczego Moskwicz G5 nigdy nie wystartowa³ w Formule 1?;21/43/4e/a7/29/d8/00/16/a3/27/bf/69/02/77/dd/ea/wikiMoskwicz#G5/wikiMoskwicz#G5.xml;wikiMoskwicz#G5
czywiesz1276;kiedy zosta³ kanonizowany Pompiliusz Maria Pirrotti?;83/e7/9c/50/b7/26/16/09/cd/2b/1a/53/af/e5/3f/78/wikiPompiliusz#Maria#Pirrotti/wikiPompiliusz#Maria#Pirrotti.xml;wikiPompiliusz#Maria#Pirrotti
czywiesz1277;czym siê ¿ywi¹ lasonogi?;37/7e/bd/8c/d6/bc/43/13/e6/c4/7c/17/54/ad/40/21/wikiLasonogi/wikiLasonogi.xml;wikiLasonogi
czywiesz1278;jakiego koloru jest ciemnobia³ka jasnoszara?;1b/ea/99/b3/72/40/74/c7/c6/ec/cf/7f/c1/b1/e4/4a/wikiCiemnobia_322_ka#jasnoszara/wikiCiemnobia_322_ka#jasnoszara.xml;wikiCiemnobia_322_ka#jasnoszara
czywiesz1279;gdzie w³oœnianka rosista wystêpuje jako gatunek pospolity?;70/b0/63/c3/54/df/30/d0/2e/e5/f7/fe/4a/ea/d1/09/wikiW_322_o_347_nianka#rosista/wikiW_322_o_347_nianka#rosista.xml;wikiW_322_o_347_nianka#rosista
czywiesz1280;ile razy œwiêty prawos³awny Grzegorz V pe³ni³ funkcjê patriarchy Konstantynopola?;61/c1/9b/a5/fd/ae/83/b8/20/ac/35/80/31/92/ce/f2/wikiGrzegorz#V#_40_patriarcha#Konstantynopola_41_/wikiGrzegorz#V#_40_patriarcha#Konstantynopola_41_.xml;wikiGrzegorz#V#_40_patriarcha#Konstantynopola_41_
czywiesz1281;dlaczego kobiety mdla³y na widok obrazu Nocna mara Johanna Heinricha Füssliego?;90/c4/ef/44/1b/2e/e3/a2/6e/49/47/ec/6a/90/b3/36/wikiNocna#mara#_40_obraz_41_/wikiNocna#mara#_40_obraz_41_.xml;wikiNocna#mara#_40_obraz_41_
czywiesz1282;na której fid¿yjskiej wyspie powsta³ pierwszy koœció³ w tym kraju?;9a/d6/79/66/93/9f/95/03/1a/8a/8b/e6/99/23/6e/8a/wikiBau#_40_wyspa_41_/wikiBau#_40_wyspa_41_.xml;wikiBau#_40_wyspa_41_
czywiesz1283;z czego wynikaj¹ w³aœciwoœci smarne disiarczku molibdenu?;97/9f/67/a6/e6/c9/a1/0b/7a/36/c5/20/a2/99/bf/44/wikiDisiarczek#molibdenu/wikiDisiarczek#molibdenu.xml;wikiDisiarczek#molibdenu
czywiesz1284;jak wygl¹da Serce Przera¿one?;07/ef/40/21/bb/21/40/72/0e/9f/17/2b/6d/44/0f/7d/wikiTesmer/wikiTesmer.xml;wikiTesmer
czywiesz1285;co ³¹czy sztukê audiowizualn¹ z UNESCO?;2a/93/a6/d4/e9/b5/0d/86/75/71/5e/b1/9a/74/25/0e/wiki_346_wiatowy#Dzie_324_#Dziedzictwa#Audiowizualnego/wiki_346_wiatowy#Dzie_324_#Dziedzictwa#Audiowizualnego.xml;wiki_346_wiatowy#Dzie_324_#Dziedzictwa#Audiowizualnego
czywiesz1286;kiedy powsta³a Grupa Ukrzy¿owania w gdañskim koœciele Mariackim?;42/9e/70/9a/e8/0c/eb/b8/3e/a8/31/27/5f/fa/41/e0/wikiGrupa#Ukrzy_380_owania#w#ko_347_ciele#Mariackim#w#Gda_324_sku/wikiGrupa#Ukrzy_380_owania#w#ko_347_ciele#Mariackim#w#Gda_324_sku.xml;wikiGrupa#Ukrzy_380_owania#w#ko_347_ciele#Mariackim#w#Gda_324_sku
czywiesz1287;który doktor honoris causa czterokrotnie rozpoczyna³ studia?;23/c5/03/10/78/8d/bc/54/32/78/0d/70/7d/9d/39/9d/wikiAleksander#Jab_322_o_324_ski/wikiAleksander#Jab_322_o_324_ski.xml;wikiAleksander#Jab_322_o_324_ski
czywiesz1288;gdzie wystêpuje Anemonopsis macrophylla?;05/7f/2e/f5/a0/dc/ff/0f/27/64/eb/c6/4c/de/41/c5/wikiAnemonopsis#macrophylla/wikiAnemonopsis#macrophylla.xml;wikiAnemonopsis#macrophylla
czywiesz1289;stosowanie jakiego jêzyka popularyzowa³ Zaharije Orfelin?;a4/c6/c8/ff/eb/5b/f9/e5/2e/e4/75/5d/e8/ce/63/b3/wikiZaharije#Orfelin/wikiZaharije#Orfelin.xml;wikiZaharije#Orfelin
czywiesz1290;który burmistrz Wieliczki stworzy³ szko³ê w obozie polskich uchodŸców w Tengeru w Afryce Wschodniej?;c9/b5/5f/5f/ad/6a/c0/1f/b2/ab/2a/69/7f/b4/d1/15/wikiJ_243_zef#Jagielski/wikiJ_243_zef#Jagielski.xml;wikiJ_243_zef#Jagielski
czywiesz1291;jak tworzy siê nukleazy z motywem palca cynkowego?;3b/a1/93/80/68/22/83/7f/b0/3f/ba/96/5f/03/38/c5/wikiNukleazy#z#motywem#palca#cynkowego/wikiNukleazy#z#motywem#palca#cynkowego.xml;wikiNukleazy#z#motywem#palca#cynkowego
czywiesz1292;po której bitwie Henryk I przy³¹czy³ Normandiê do Anglii?;76/02/bd/80/b9/88/a3/43/74/e3/0e/ae/fe/bf/9b/44/wikiBitwa#pod#Tinchebray/wikiBitwa#pod#Tinchebray.xml;wikiBitwa#pod#Tinchebray
czywiesz1293;co pomog³o Józefowi Wittlinowi zachowaæ równowagê psychiczn¹ podczas oblê¿enia Lwowa w 1918 roku?;1b/c3/86/0d/83/fe/5b/cd/ae/c5/0b/0c/b3/d1/29/c0/wikiHymny/wikiHymny.xml;wikiHymny
czywiesz1294;jakiego bohatera odkryto w Wigrach?;d5/7c/48/ea/f9/ba/41/50/76/ea/08/9c/77/d4/dc/e2/wikiCyclops#bohater/wikiCyclops#bohater.xml;wikiCyclops#bohater
czywiesz1295;ile Hurricane'ów wystartowa³o z CAM-ów?;93/ea/bf/cc/a3/0a/40/f1/6f/22/c4/2e/30/35/5a/b7/wikiCatapult#aircraft#merchant/wikiCatapult#aircraft#merchant.xml;wikiCatapult#aircraft#merchant
czywiesz1296;dlaczego Poranna Chwa³a blaknie?;a3/dc/c2/e2/c4/e4/a7/10/fd/07/75/15/bd/73/5e/f3/wikiMorning#Glory#Pool/wikiMorning#Glory#Pool.xml;wikiMorning#Glory#Pool
czywiesz1297;kto wspó³pracowa³ z Przyjacielem Dzieci?;e6/c5/cf/f1/7e/83/d8/f4/d3/8a/dd/43/e1/29/df/a7/wikiPrzyjaciel#Dzieci#_40_1861_45_1914_41_/wikiPrzyjaciel#Dzieci#_40_1861_45_1914_41_.xml;wikiPrzyjaciel#Dzieci#_40_1861_45_1914_41_
czywiesz1298;które z zabudowañ zespo³u klasztornego w Marianowie zachowa³y siê do naszych czasów?;6c/f4/61/58/77/b2/ee/54/37/04/e1/7e/4b/69/39/67/wikiZesp_243__322_#klasztorny#w#Marianowie/wikiZesp_243__322_#klasztorny#w#Marianowie.xml;wikiZesp_243__322_#klasztorny#w#Marianowie
czywiesz1299;jaki nieopatentowany poza granicami Polski wynalazek Witolda Tomassiego znalaz³ zastosowanie w najwiêkszych koncernach przemys³owych na œwiecie?;43/17/ef/c1/df/e7/93/f0/1e/e5/bc/53/83/91/f8/0d/wikiWitold#Tomassi/wikiWitold#Tomassi.xml;wikiWitold#Tomassi
czywiesz1300;co ³¹czy 30 paŸdziernika z Kamieniem So³owieckim?;69/4b/81/6c/56/67/5c/6b/76/a3/75/92/1c/d9/b3/4b/wikiDzie_324_#Pami_281_ci#Ofiar#Represji#Politycznych/wikiDzie_324_#Pami_281_ci#Ofiar#Represji#Politycznych.xml;wikiDzie_324_#Pami_281_ci#Ofiar#Represji#Politycznych
czywiesz1301;które opactwo jest najstarszym obiektem sakralnym na Wêgrzech?;f9/de/58/73/f8/ae/b3/6d/46/4c/97/32/16/ce/50/45/wikiOpactwo#benedykty_324_skie#Pannonhalma/wikiOpactwo#benedykty_324_skie#Pannonhalma.xml;wikiOpactwo#benedykty_324_skie#Pannonhalma
czywiesz1302;jak mia³a na imiê królowa Wêgier Agnieszka z Châtillon?;dd/74/1e/9c/ba/34/f2/5d/c2/78/15/0f/eb/11/0d/32/wikiAgnieszka#z#Ch_226_tillon/wikiAgnieszka#z#Ch_226_tillon.xml;wikiAgnieszka#z#Ch_226_tillon
czywiesz1303;kto opracowa³ jeden z pierwszych atlasów Ksiê¿yca opartych na fotografii?;84/47/39/24/b8/ab/e0/5d/89/b5/df/70/bb/cc/22/bd/wikiLadislaus#Weinek/wikiLadislaus#Weinek.xml;wikiLadislaus#Weinek
czywiesz1304;na jakiej imprezie pierwszy w karierze miêdzynarodowy sukces odniós³ wêgierski p³otkarz György Bakos?;41/5f/d2/91/b9/53/a2/94/58/2d/22/be/85/a4/fb/5f/wikiGy_246_rgy#Bakos/wikiGy_246_rgy#Bakos.xml;wikiGy_246_rgy#Bakos
czywiesz1305;komu doradza³ wêgierski ekonomista Jewgienij Varga?;95/b2/9a/e8/57/68/3c/c0/f7/2a/42/4d/48/97/23/11/wikiJewgienij#Varga/wikiJewgienij#Varga.xml;wikiJewgienij#Varga
